window_start_utc,settled_up,slug,source,up_mid_open,mid_seconds_remaining,open_price,close_price
2026-04-17 12:45:00+00:00,1,btc-updown-15m-1776429900,bot.hist_windows,,,,
2026-04-17 13:00:00+00:00,1,btc-updown-15m-1776430800,bot.hist_windows,,,,
2026-04-17 13:15:00+00:00,0,btc-updown-15m-1776431700,bot.hist_windows,,,,
2026-04-17 13:30:00+00:00,1,btc-updown-15m-1776432600,bot.hist_windows,,,,
2026-04-17 13:45:00+00:00,1,btc-updown-15m-1776433500,bot.hist_windows,,,,
2026-04-17 14:00:00+00:00,0,btc-updown-15m-1776434400,bot.hist_windows,,,,
2026-04-17 14:15:00+00:00,1,btc-updown-15m-1776435300,bot.hist_windows,,,,
2026-04-17 14:30:00+00:00,1,btc-updown-15m-1776436200,bot.hist_windows,,,,
2026-04-17 14:45:00+00:00,0,btc-updown-15m-1776437100,bot.hist_windows,,,,
2026-04-17 15:00:00+00:00,0,btc-updown-15m-1776438000,bot.hist_windows,,,,
2026-04-17 15:15:00+00:00,0,btc-updown-15m-1776438900,bot.hist_windows,,,,
2026-04-17 15:30:00+00:00,0,btc-updown-15m-1776439800,bot.hist_windows,,,,
2026-04-17 15:45:00+00:00,1,btc-updown-15m-1776440700,bot.hist_windows,,,,
2026-04-17 16:00:00+00:00,1,btc-updown-15m-1776441600,bot.hist_windows,,,,
2026-04-17 16:15:00+00:00,1,btc-updown-15m-1776442500,bot.hist_windows,,,,
2026-04-17 16:30:00+00:00,0,btc-updown-15m-1776443400,bot.hist_windows,,,,
2026-04-17 16:45:00+00:00,0,btc-updown-15m-1776444300,bot.hist_windows,,,,
2026-04-17 17:00:00+00:00,0,btc-updown-15m-1776445200,bot.hist_windows,,,,
2026-04-17 17:15:00+00:00,0,btc-updown-15m-1776446100,bot.hist_windows,,,,
2026-04-17 17:30:00+00:00,1,btc-updown-15m-1776447000,bot.hist_windows,,,,
2026-04-17 17:45:00+00:00,1,btc-updown-15m-1776447900,bot.hist_windows,,,,
2026-04-17 18:00:00+00:00,0,btc-updown-15m-1776448800,bot.hist_windows,,,,
2026-04-17 18:15:00+00:00,1,btc-updown-15m-1776449700,bot.hist_windows,,,,
2026-04-17 18:30:00+00:00,1,btc-updown-15m-1776450600,bot.hist_windows,,,,
2026-04-17 18:45:00+00:00,0,btc-updown-15m-1776451500,bot.hist_windows,,,,
2026-04-17 19:00:00+00:00,1,btc-updown-15m-1776452400,bot.hist_windows,,,,
2026-04-17 19:15:00+00:00,1,btc-updown-15m-1776453300,bot.hist_windows,,,,
2026-04-17 19:30:00+00:00,1,btc-updown-15m-1776454200,bot.hist_windows,,,,
2026-04-17 19:45:00+00:00,1,btc-updown-15m-1776455100,bot.hist_windows,,,,
2026-04-17 20:00:00+00:00,1,btc-updown-15m-1776456000,bot.hist_windows,,,,
2026-04-17 20:15:00+00:00,0,btc-updown-15m-1776456900,bot.hist_windows,,,,
2026-04-17 20:30:00+00:00,0,btc-updown-15m-1776457800,bot.hist_windows,,,,
2026-04-17 20:45:00+00:00,1,btc-updown-15m-1776458700,bot.hist_windows,,,,
2026-04-17 21:00:00+00:00,1,btc-updown-15m-1776459600,bot.hist_windows,,,,
2026-04-17 21:15:00+00:00,1,btc-updown-15m-1776460500,bot.hist_windows,,,,
2026-04-17 21:30:00+00:00,0,btc-updown-15m-1776461400,bot.hist_windows,,,,
2026-04-17 21:45:00+00:00,1,btc-updown-15m-1776462300,bot.hist_windows,,,,
2026-04-17 22:00:00+00:00,0,btc-updown-15m-1776463200,bot.hist_windows,,,,
2026-04-17 22:15:00+00:00,0,btc-updown-15m-1776464100,bot.hist_windows,,,,
2026-04-17 22:30:00+00:00,1,btc-updown-15m-1776465000,bot.hist_windows,,,,
2026-04-17 22:45:00+00:00,0,btc-updown-15m-1776465900,bot.hist_windows,,,,
2026-04-17 23:00:00+00:00,0,btc-updown-15m-1776466800,bot.hist_windows,,,,
2026-04-17 23:15:00+00:00,0,btc-updown-15m-1776467700,bot.hist_windows,,,,
2026-04-17 23:30:00+00:00,0,btc-updown-15m-1776468600,bot.hist_windows,,,,
2026-04-17 23:45:00+00:00,1,btc-updown-15m-1776469500,bot.hist_windows,,,,
2026-04-18 00:00:00+00:00,1,btc-updown-15m-1776470400,bot.hist_windows,,,,
2026-04-18 00:15:00+00:00,1,btc-updown-15m-1776471300,bot.hist_windows,,,,
2026-04-18 00:30:00+00:00,0,btc-updown-15m-1776472200,bot.hist_windows,,,,
2026-04-18 00:45:00+00:00,1,btc-updown-15m-1776473100,bot.hist_windows,,,,
2026-04-18 01:00:00+00:00,1,btc-updown-15m-1776474000,bot.hist_windows,,,,
2026-04-18 01:15:00+00:00,0,btc-updown-15m-1776474900,bot.hist_windows,,,,
2026-04-18 01:30:00+00:00,0,btc-updown-15m-1776475800,bot.hist_windows,,,,
2026-04-18 01:45:00+00:00,1,btc-updown-15m-1776476700,bot.hist_windows,,,,
2026-04-18 02:00:00+00:00,1,btc-updown-15m-1776477600,bot.hist_windows,,,,
2026-04-18 02:15:00+00:00,1,btc-updown-15m-1776478500,bot.hist_windows,,,,
2026-04-18 02:30:00+00:00,0,btc-updown-15m-1776479400,bot.hist_windows,,,,
2026-04-18 02:45:00+00:00,0,btc-updown-15m-1776480300,bot.hist_windows,,,,
2026-04-18 03:00:00+00:00,0,btc-updown-15m-1776481200,bot.hist_windows,,,,
2026-04-18 03:15:00+00:00,0,btc-updown-15m-1776482100,bot.hist_windows,,,,
2026-04-18 03:30:00+00:00,0,btc-updown-15m-1776483000,bot.hist_windows,,,,
2026-04-18 03:45:00+00:00,0,btc-updown-15m-1776483900,bot.hist_windows,,,,
2026-04-18 04:00:00+00:00,1,btc-updown-15m-1776484800,bot.hist_windows,,,,
2026-04-18 04:15:00+00:00,0,btc-updown-15m-1776485700,bot.hist_windows,,,,
2026-04-18 04:30:00+00:00,0,btc-updown-15m-1776486600,bot.hist_windows,,,,
2026-04-18 04:45:00+00:00,1,btc-updown-15m-1776487500,bot.hist_windows,,,,
2026-04-18 05:00:00+00:00,1,btc-updown-15m-1776488400,bot.hist_windows,,,,
2026-04-18 05:15:00+00:00,0,btc-updown-15m-1776489300,bot.hist_windows,,,,
2026-04-18 05:30:00+00:00,1,btc-updown-15m-1776490200,bot.hist_windows,,,,
2026-04-18 05:45:00+00:00,0,btc-updown-15m-1776491100,bot.hist_windows,,,,
2026-04-18 06:00:00+00:00,1,btc-updown-15m-1776492000,bot.hist_windows,,,,
2026-04-18 06:15:00+00:00,0,btc-updown-15m-1776492900,bot.hist_windows,,,,
2026-04-18 06:30:00+00:00,1,btc-updown-15m-1776493800,bot.hist_windows,,,,
2026-04-18 06:45:00+00:00,0,btc-updown-15m-1776494700,bot.hist_windows,,,,
2026-04-18 07:00:00+00:00,0,btc-updown-15m-1776495600,bot.hist_windows,,,,
2026-04-18 07:15:00+00:00,1,btc-updown-15m-1776496500,bot.hist_windows,,,,
2026-04-18 07:30:00+00:00,0,btc-updown-15m-1776497400,bot.hist_windows,,,,
2026-04-18 07:45:00+00:00,0,btc-updown-15m-1776498300,bot.hist_windows,,,,
2026-04-18 08:00:00+00:00,0,btc-updown-15m-1776499200,bot.hist_windows,,,,
2026-04-18 08:15:00+00:00,0,btc-updown-15m-1776500100,bot.hist_windows,,,,
2026-04-18 08:30:00+00:00,0,btc-updown-15m-1776501000,bot.hist_windows,,,,
2026-04-18 08:45:00+00:00,1,btc-updown-15m-1776501900,bot.hist_windows,,,,
2026-04-18 09:00:00+00:00,0,btc-updown-15m-1776502800,bot.hist_windows,,,,
2026-04-18 09:15:00+00:00,1,btc-updown-15m-1776503700,bot.hist_windows,,,,
2026-04-18 09:30:00+00:00,1,btc-updown-15m-1776504600,bot.hist_windows,,,,
2026-04-18 09:45:00+00:00,0,btc-updown-15m-1776505500,bot.hist_windows,,,,
2026-04-18 10:00:00+00:00,0,btc-updown-15m-1776506400,bot.hist_windows,,,,
2026-04-18 10:15:00+00:00,1,btc-updown-15m-1776507300,bot.hist_windows,,,,
2026-04-18 10:30:00+00:00,0,btc-updown-15m-1776508200,bot.hist_windows,,,,
2026-04-18 10:45:00+00:00,0,btc-updown-15m-1776509100,bot.hist_windows,,,,
2026-04-18 11:00:00+00:00,0,btc-updown-15m-1776510000,bot.hist_windows,,,,
2026-04-18 11:15:00+00:00,1,btc-updown-15m-1776510900,bot.hist_windows,,,,
2026-04-18 11:30:00+00:00,0,btc-updown-15m-1776511800,bot.hist_windows,,,,
2026-04-18 11:45:00+00:00,1,btc-updown-15m-1776512700,bot.hist_windows,,,,
2026-04-18 12:00:00+00:00,1,btc-updown-15m-1776513600,bot.hist_windows,,,,
2026-04-18 12:15:00+00:00,0,btc-updown-15m-1776514500,bot.hist_windows,,,,
2026-04-18 12:30:00+00:00,1,btc-updown-15m-1776515400,bot.hist_windows,,,,
2026-04-18 12:45:00+00:00,1,btc-updown-15m-1776516300,bot.hist_windows,,,,
2026-04-18 13:00:00+00:00,0,btc-updown-15m-1776517200,bot.hist_windows,,,,
2026-04-18 13:15:00+00:00,0,btc-updown-15m-1776518100,bot.hist_windows,,,,
2026-04-18 13:30:00+00:00,0,btc-updown-15m-1776519000,bot.hist_windows,,,,
2026-04-18 13:45:00+00:00,1,btc-updown-15m-1776519900,bot.hist_windows,,,,
2026-04-18 14:00:00+00:00,1,btc-updown-15m-1776520800,bot.hist_windows,,,,
2026-04-18 14:15:00+00:00,0,btc-updown-15m-1776521700,bot.hist_windows,,,,
2026-04-18 14:30:00+00:00,1,btc-updown-15m-1776522600,bot.hist_windows,,,,
2026-04-18 14:45:00+00:00,1,btc-updown-15m-1776523500,bot.hist_windows,,,,
2026-04-18 15:00:00+00:00,0,btc-updown-15m-1776524400,bot.hist_windows,,,,
2026-04-18 15:15:00+00:00,0,btc-updown-15m-1776525300,bot.hist_windows,,,,
2026-04-18 15:30:00+00:00,0,btc-updown-15m-1776526200,bot.hist_windows,,,,
2026-04-18 15:45:00+00:00,1,btc-updown-15m-1776527100,bot.hist_windows,,,,
2026-04-18 16:00:00+00:00,1,btc-updown-15m-1776528000,bot.hist_windows,,,,
2026-04-18 16:15:00+00:00,0,btc-updown-15m-1776528900,bot.hist_windows,,,,
2026-04-18 16:30:00+00:00,0,btc-updown-15m-1776529800,bot.hist_windows,,,,
2026-04-18 16:45:00+00:00,0,btc-updown-15m-1776530700,bot.hist_windows,,,,
2026-04-18 17:00:00+00:00,0,btc-updown-15m-1776531600,bot.hist_windows,,,,
2026-04-18 17:15:00+00:00,1,btc-updown-15m-1776532500,bot.hist_windows,,,,
2026-04-18 17:30:00+00:00,1,btc-updown-15m-1776533400,bot.hist_windows,,,,
2026-04-18 17:45:00+00:00,0,btc-updown-15m-1776534300,bot.hist_windows,,,,
2026-04-18 18:00:00+00:00,0,btc-updown-15m-1776535200,bot.hist_windows,,,,
2026-04-18 18:15:00+00:00,0,btc-updown-15m-1776536100,bot.hist_windows,,,,
2026-04-18 18:30:00+00:00,0,btc-updown-15m-1776537000,bot.hist_windows,,,,
2026-04-18 18:45:00+00:00,1,btc-updown-15m-1776537900,bot.hist_windows,,,,
2026-04-18 19:00:00+00:00,1,btc-updown-15m-1776538800,bot.hist_windows,,,,
2026-04-18 19:15:00+00:00,0,btc-updown-15m-1776539700,bot.hist_windows,,,,
2026-04-18 19:30:00+00:00,0,btc-updown-15m-1776540600,bot.hist_windows,,,,
2026-04-18 19:45:00+00:00,1,btc-updown-15m-1776541500,bot.hist_windows,,,,
2026-04-18 20:00:00+00:00,1,btc-updown-15m-1776542400,bot.hist_windows,,,,
2026-04-18 20:15:00+00:00,1,btc-updown-15m-1776543300,bot.hist_windows,,,,
2026-04-18 20:30:00+00:00,1,btc-updown-15m-1776544200,bot.hist_windows,,,,
2026-04-18 20:45:00+00:00,0,btc-updown-15m-1776545100,bot.hist_windows,,,,
2026-04-18 21:00:00+00:00,0,btc-updown-15m-1776546000,bot.hist_windows,,,,
2026-04-18 21:15:00+00:00,1,btc-updown-15m-1776546900,bot.hist_windows,,,,
2026-04-18 21:30:00+00:00,0,btc-updown-15m-1776547800,bot.hist_windows,,,,
2026-04-18 21:45:00+00:00,1,btc-updown-15m-1776548700,bot.hist_windows,,,,
2026-04-18 22:00:00+00:00,0,btc-updown-15m-1776549600,bot.hist_windows,,,,
2026-04-18 22:15:00+00:00,1,btc-updown-15m-1776550500,bot.hist_windows,,,,
2026-04-18 22:30:00+00:00,1,btc-updown-15m-1776551400,bot.hist_windows,,,,
2026-04-18 22:45:00+00:00,1,btc-updown-15m-1776552300,bot.hist_windows,,,,
2026-04-18 23:00:00+00:00,1,btc-updown-15m-1776553200,bot.hist_windows,,,,
2026-04-18 23:15:00+00:00,0,btc-updown-15m-1776554100,bot.hist_windows,,,,
2026-04-18 23:30:00+00:00,0,btc-updown-15m-1776555000,bot.hist_windows,,,,
2026-04-18 23:45:00+00:00,0,btc-updown-15m-1776555900,bot.hist_windows,,,,
2026-04-19 00:00:00+00:00,1,btc-updown-15m-1776556800,bot.hist_windows,,,,
2026-04-19 00:15:00+00:00,0,btc-updown-15m-1776557700,bot.hist_windows,,,,
2026-04-19 00:30:00+00:00,0,btc-updown-15m-1776558600,bot.hist_windows,,,,
2026-04-19 00:45:00+00:00,1,btc-updown-15m-1776559500,bot.hist_windows,,,,
2026-04-19 01:00:00+00:00,1,btc-updown-15m-1776560400,bot.hist_windows,,,,
2026-04-19 01:15:00+00:00,0,btc-updown-15m-1776561300,bot.hist_windows,,,,
2026-04-19 01:30:00+00:00,0,btc-updown-15m-1776562200,bot.hist_windows,,,,
2026-04-19 01:45:00+00:00,1,btc-updown-15m-1776563100,bot.hist_windows,,,,
2026-04-19 02:00:00+00:00,1,btc-updown-15m-1776564000,bot.hist_windows,,,,
2026-04-19 02:15:00+00:00,0,btc-updown-15m-1776564900,bot.hist_windows,,,,
2026-04-19 02:30:00+00:00,1,btc-updown-15m-1776565800,bot.hist_windows,,,,
2026-04-19 02:45:00+00:00,0,btc-updown-15m-1776566700,bot.hist_windows,,,,
2026-04-19 03:00:00+00:00,1,btc-updown-15m-1776567600,bot.hist_windows,,,,
2026-04-19 03:15:00+00:00,0,btc-updown-15m-1776568500,bot.hist_windows,,,,
2026-04-19 03:30:00+00:00,1,btc-updown-15m-1776569400,bot.hist_windows,,,,
2026-04-19 03:45:00+00:00,0,btc-updown-15m-1776570300,bot.hist_windows,,,,
2026-04-19 04:00:00+00:00,1,btc-updown-15m-1776571200,bot.hist_windows,,,,
2026-04-19 04:15:00+00:00,0,btc-updown-15m-1776572100,bot.hist_windows,,,,
2026-04-19 04:30:00+00:00,0,btc-updown-15m-1776573000,bot.hist_windows,,,,
2026-04-19 04:45:00+00:00,1,btc-updown-15m-1776573900,bot.hist_windows,,,,
2026-04-19 05:00:00+00:00,0,btc-updown-15m-1776574800,bot.hist_windows,,,,
2026-04-19 05:15:00+00:00,1,btc-updown-15m-1776575700,bot.hist_windows,,,,
2026-04-19 05:30:00+00:00,1,btc-updown-15m-1776576600,bot.hist_windows,,,,
2026-04-19 05:45:00+00:00,0,btc-updown-15m-1776577500,bot.hist_windows,,,,
2026-04-19 06:00:00+00:00,0,btc-updown-15m-1776578400,bot.hist_windows,,,,
2026-04-19 06:15:00+00:00,1,btc-updown-15m-1776579300,bot.hist_windows,,,,
2026-04-19 06:30:00+00:00,1,btc-updown-15m-1776580200,bot.hist_windows,,,,
2026-04-19 06:45:00+00:00,0,btc-updown-15m-1776581100,bot.hist_windows,,,,
2026-04-19 07:00:00+00:00,0,btc-updown-15m-1776582000,bot.hist_windows,,,,
2026-04-19 07:15:00+00:00,0,btc-updown-15m-1776582900,bot.hist_windows,,,,
2026-04-19 07:30:00+00:00,1,btc-updown-15m-1776583800,bot.hist_windows,,,,
2026-04-19 07:45:00+00:00,1,btc-updown-15m-1776584700,bot.hist_windows,,,,
2026-04-19 08:00:00+00:00,1,btc-updown-15m-1776585600,bot.hist_windows,,,,
2026-04-19 08:15:00+00:00,0,btc-updown-15m-1776586500,bot.hist_windows,,,,
2026-04-19 08:30:00+00:00,1,btc-updown-15m-1776587400,bot.hist_windows,,,,
2026-04-19 08:45:00+00:00,1,btc-updown-15m-1776588300,bot.hist_windows,,,,
2026-04-19 09:00:00+00:00,0,btc-updown-15m-1776589200,bot.hist_windows,,,,
2026-04-19 09:15:00+00:00,0,btc-updown-15m-1776590100,bot.hist_windows,,,,
2026-04-19 09:30:00+00:00,0,btc-updown-15m-1776591000,bot.hist_windows,,,,
2026-04-19 09:45:00+00:00,0,btc-updown-15m-1776591900,bot.hist_windows,,,,
2026-04-19 10:00:00+00:00,1,btc-updown-15m-1776592800,bot.hist_windows,,,,
2026-04-19 10:15:00+00:00,1,btc-updown-15m-1776593700,bot.hist_windows,,,,
2026-04-19 10:30:00+00:00,1,btc-updown-15m-1776594600,bot.hist_windows,,,,
2026-04-19 10:45:00+00:00,1,btc-updown-15m-1776595500,bot.hist_windows,,,,
2026-04-19 11:00:00+00:00,1,btc-updown-15m-1776596400,bot.hist_windows,,,,
2026-04-19 11:15:00+00:00,0,btc-updown-15m-1776597300,bot.hist_windows,,,,
2026-04-19 11:30:00+00:00,1,btc-updown-15m-1776598200,bot.hist_windows,,,,
2026-04-19 11:45:00+00:00,1,btc-updown-15m-1776599100,bot.hist_windows,,,,
2026-04-19 12:00:00+00:00,1,btc-updown-15m-1776600000,bot.hist_windows,,,,
2026-04-19 12:15:00+00:00,0,btc-updown-15m-1776600900,bot.hist_windows,,,,
2026-04-19 12:30:00+00:00,0,btc-updown-15m-1776601800,bot.hist_windows,,,,
2026-04-19 12:45:00+00:00,1,btc-updown-15m-1776602700,bot.hist_windows,,,,
2026-04-19 13:00:00+00:00,1,btc-updown-15m-1776603600,bot.hist_windows,,,,
2026-04-19 13:15:00+00:00,1,btc-updown-15m-1776604500,bot.hist_windows,,,,
2026-04-19 13:30:00+00:00,0,btc-updown-15m-1776605400,bot.hist_windows,,,,
2026-04-19 13:45:00+00:00,0,btc-updown-15m-1776606300,bot.hist_windows,,,,
2026-04-19 14:00:00+00:00,0,btc-updown-15m-1776607200,bot.hist_windows,,,,
2026-04-19 14:15:00+00:00,1,btc-updown-15m-1776608100,bot.hist_windows,,,,
2026-04-19 14:30:00+00:00,1,btc-updown-15m-1776609000,bot.hist_windows,,,,
2026-04-19 14:45:00+00:00,1,btc-updown-15m-1776609900,bot.hist_windows,,,,
2026-04-19 15:00:00+00:00,0,btc-updown-15m-1776610800,bot.hist_windows,,,,
2026-04-19 15:15:00+00:00,0,btc-updown-15m-1776611700,bot.hist_windows,,,,
2026-04-19 15:30:00+00:00,0,btc-updown-15m-1776612600,bot.hist_windows,,,,
2026-04-19 15:45:00+00:00,1,btc-updown-15m-1776613500,bot.hist_windows,,,,
2026-04-19 16:00:00+00:00,0,btc-updown-15m-1776614400,bot.hist_windows,,,,
2026-04-19 16:15:00+00:00,0,btc-updown-15m-1776615300,bot.hist_windows,,,,
2026-04-19 16:30:00+00:00,0,btc-updown-15m-1776616200,bot.hist_windows,,,,
2026-04-19 16:45:00+00:00,0,btc-updown-15m-1776617100,bot.hist_windows,,,,
2026-04-19 17:00:00+00:00,0,btc-updown-15m-1776618000,bot.hist_windows,,,,
2026-04-19 17:15:00+00:00,1,btc-updown-15m-1776618900,bot.hist_windows,,,,
2026-04-19 17:30:00+00:00,0,btc-updown-15m-1776619800,bot.hist_windows,,,,
2026-04-19 17:45:00+00:00,0,btc-updown-15m-1776620700,bot.hist_windows,,,,
2026-04-19 18:00:00+00:00,1,btc-updown-15m-1776621600,bot.hist_windows,,,,
2026-04-19 18:15:00+00:00,0,btc-updown-15m-1776622500,bot.hist_windows,,,,
2026-04-19 18:30:00+00:00,0,btc-updown-15m-1776623400,bot.hist_windows,,,,
2026-04-19 18:45:00+00:00,1,btc-updown-15m-1776624300,bot.hist_windows,,,,
2026-04-19 19:00:00+00:00,1,btc-updown-15m-1776625200,bot.hist_windows,,,,
2026-04-19 19:15:00+00:00,1,btc-updown-15m-1776626100,bot.hist_windows,,,,
2026-04-19 19:30:00+00:00,1,btc-updown-15m-1776627000,bot.hist_windows,,,,
2026-04-19 19:45:00+00:00,0,btc-updown-15m-1776627900,bot.hist_windows,,,,
2026-04-19 20:00:00+00:00,0,btc-updown-15m-1776628800,bot.hist_windows,,,,
2026-04-19 20:15:00+00:00,0,btc-updown-15m-1776629700,bot.hist_windows,,,,
2026-04-19 20:30:00+00:00,0,btc-updown-15m-1776630600,bot.hist_windows,,,,
2026-04-19 20:45:00+00:00,1,btc-updown-15m-1776631500,bot.hist_windows,,,,
2026-04-19 21:00:00+00:00,1,btc-updown-15m-1776632400,bot.hist_windows,,,,
2026-04-19 21:15:00+00:00,1,btc-updown-15m-1776633300,bot.hist_windows,,,,
2026-04-19 21:30:00+00:00,0,btc-updown-15m-1776634200,bot.hist_windows,,,,
2026-04-19 21:45:00+00:00,0,btc-updown-15m-1776635100,bot.hist_windows,,,,
2026-04-19 22:00:00+00:00,0,btc-updown-15m-1776636000,bot.hist_windows,,,,
2026-04-19 22:15:00+00:00,0,btc-updown-15m-1776636900,bot.hist_windows,,,,
2026-04-19 22:30:00+00:00,1,btc-updown-15m-1776637800,bot.hist_windows,,,,
2026-04-19 22:45:00+00:00,0,btc-updown-15m-1776638700,bot.hist_windows,,,,
2026-04-19 23:00:00+00:00,0,btc-updown-15m-1776639600,bot.hist_windows,,,,
2026-04-19 23:15:00+00:00,0,btc-updown-15m-1776640500,bot.hist_windows,,,,
2026-04-19 23:30:00+00:00,1,btc-updown-15m-1776641400,bot.hist_windows,,,,
2026-04-19 23:45:00+00:00,0,btc-updown-15m-1776642300,bot.hist_windows,,,,
2026-04-20 00:00:00+00:00,1,btc-updown-15m-1776643200,bot.hist_windows,,,,
2026-04-20 00:15:00+00:00,1,btc-updown-15m-1776644100,bot.hist_windows,,,,
2026-04-20 00:30:00+00:00,0,btc-updown-15m-1776645000,bot.hist_windows,,,,
2026-04-20 00:45:00+00:00,1,btc-updown-15m-1776645900,bot.hist_windows,,,,
2026-04-20 01:00:00+00:00,1,btc-updown-15m-1776646800,bot.hist_windows,,,,
2026-04-20 01:15:00+00:00,0,btc-updown-15m-1776647700,bot.hist_windows,,,,
2026-04-20 01:30:00+00:00,1,btc-updown-15m-1776648600,bot.hist_windows,,,,
2026-04-20 01:45:00+00:00,0,btc-updown-15m-1776649500,bot.hist_windows,,,,
2026-04-20 02:00:00+00:00,0,btc-updown-15m-1776650400,bot.hist_windows,,,,
2026-04-20 02:15:00+00:00,1,btc-updown-15m-1776651300,bot.hist_windows,,,,
2026-04-20 02:30:00+00:00,1,btc-updown-15m-1776652200,bot.hist_windows,,,,
2026-04-20 02:45:00+00:00,0,btc-updown-15m-1776653100,bot.hist_windows,,,,
2026-04-20 03:00:00+00:00,1,btc-updown-15m-1776654000,bot.hist_windows,,,,
2026-04-20 03:15:00+00:00,1,btc-updown-15m-1776654900,bot.hist_windows,,,,
2026-04-20 03:30:00+00:00,1,btc-updown-15m-1776655800,bot.hist_windows,,,,
2026-04-20 03:45:00+00:00,1,btc-updown-15m-1776656700,bot.hist_windows,,,,
2026-04-20 04:00:00+00:00,0,btc-updown-15m-1776657600,bot.hist_windows,,,,
2026-04-20 04:15:00+00:00,0,btc-updown-15m-1776658500,bot.hist_windows,,,,
2026-04-20 04:30:00+00:00,0,btc-updown-15m-1776659400,bot.hist_windows,,,,
2026-04-20 04:45:00+00:00,1,btc-updown-15m-1776660300,bot.hist_windows,,,,
2026-04-20 05:00:00+00:00,0,btc-updown-15m-1776661200,bot.hist_windows,,,,
2026-04-20 05:15:00+00:00,0,btc-updown-15m-1776662100,bot.hist_windows,,,,
2026-04-20 05:30:00+00:00,0,btc-updown-15m-1776663000,bot.hist_windows,,,,
2026-04-20 05:45:00+00:00,1,btc-updown-15m-1776663900,bot.hist_windows,,,,
2026-04-20 06:00:00+00:00,1,btc-updown-15m-1776664800,bot.hist_windows,,,,
2026-04-20 06:15:00+00:00,1,btc-updown-15m-1776665700,bot.hist_windows,,,,
2026-04-20 06:30:00+00:00,1,btc-updown-15m-1776666600,bot.hist_windows,,,,
2026-04-20 06:45:00+00:00,1,btc-updown-15m-1776667500,bot.hist_windows,,,,
2026-04-20 07:00:00+00:00,1,btc-updown-15m-1776668400,bot.hist_windows,,,,
2026-04-20 07:15:00+00:00,1,btc-updown-15m-1776669300,bot.hist_windows,,,,
2026-04-20 07:30:00+00:00,0,btc-updown-15m-1776670200,bot.hist_windows,,,,
2026-04-20 07:45:00+00:00,0,btc-updown-15m-1776671100,bot.hist_windows,,,,
2026-04-20 08:00:00+00:00,1,btc-updown-15m-1776672000,bot.hist_windows,,,,
2026-04-20 08:15:00+00:00,0,btc-updown-15m-1776672900,bot.hist_windows,,,,
2026-04-20 08:30:00+00:00,1,btc-updown-15m-1776673800,bot.hist_windows,,,,
2026-04-20 08:45:00+00:00,0,btc-updown-15m-1776674700,bot.hist_windows,,,,
2026-04-20 09:00:00+00:00,1,btc-updown-15m-1776675600,bot.hist_windows,,,,
2026-04-20 09:15:00+00:00,0,btc-updown-15m-1776676500,bot.hist_windows,,,,
2026-04-20 09:30:00+00:00,1,btc-updown-15m-1776677400,bot.hist_windows,,,,
2026-04-20 09:45:00+00:00,0,btc-updown-15m-1776678300,bot.hist_windows,,,,
2026-04-20 10:00:00+00:00,1,btc-updown-15m-1776679200,bot.hist_windows,,,,
2026-04-20 10:15:00+00:00,0,btc-updown-15m-1776680100,bot.hist_windows,,,,
2026-04-20 10:30:00+00:00,0,btc-updown-15m-1776681000,bot.hist_windows,,,,
2026-04-20 10:45:00+00:00,0,btc-updown-15m-1776681900,bot.hist_windows,,,,
2026-04-20 11:00:00+00:00,1,btc-updown-15m-1776682800,bot.hist_windows,,,,
2026-04-20 11:15:00+00:00,0,btc-updown-15m-1776683700,bot.hist_windows,,,,
2026-04-20 11:30:00+00:00,1,btc-updown-15m-1776684600,bot.hist_windows,,,,
2026-04-20 11:45:00+00:00,0,btc-updown-15m-1776685500,bot.hist_windows,,,,
2026-04-20 12:00:00+00:00,1,btc-updown-15m-1776686400,bot.hist_windows,,,,
2026-04-20 12:15:00+00:00,1,btc-updown-15m-1776687300,bot.hist_windows,,,,
2026-04-20 12:30:00+00:00,0,btc-updown-15m-1776688200,bot.hist_windows,,,,
2026-04-20 12:45:00+00:00,1,btc-updown-15m-1776689100,bot.hist_windows,,,,
2026-04-20 13:00:00+00:00,0,btc-updown-15m-1776690000,bot.hist_windows,,,,
2026-04-20 13:15:00+00:00,0,btc-updown-15m-1776690900,bot.hist_windows,,,,
2026-04-20 13:30:00+00:00,1,btc-updown-15m-1776691800,bot.hist_windows,,,,
2026-04-20 13:45:00+00:00,1,btc-updown-15m-1776692700,bot.hist_windows,,,,
2026-04-20 14:00:00+00:00,0,btc-updown-15m-1776693600,bot.hist_windows,,,,
2026-04-20 14:15:00+00:00,1,btc-updown-15m-1776694500,bot.hist_windows,,,,
2026-04-20 14:30:00+00:00,0,btc-updown-15m-1776695400,bot.hist_windows,,,,
2026-04-20 14:45:00+00:00,0,btc-updown-15m-1776696300,bot.hist_windows,,,,
2026-04-20 15:00:00+00:00,1,btc-updown-15m-1776697200,bot.hist_windows,,,,
2026-04-20 15:15:00+00:00,1,btc-updown-15m-1776698100,bot.hist_windows,,,,
2026-04-20 15:30:00+00:00,0,btc-updown-15m-1776699000,bot.hist_windows,,,,
2026-04-20 15:45:00+00:00,1,btc-updown-15m-1776699900,bot.hist_windows,,,,
2026-04-20 16:00:00+00:00,0,btc-updown-15m-1776700800,bot.hist_windows,,,,
2026-04-20 16:15:00+00:00,0,btc-updown-15m-1776701700,bot.hist_windows,,,,
